entered_by,entered_date,collected_by,collected_date,row,column,position,transect,point,hitnumber_1,hitnumber_2,hitnumber_3,hitnumber_4,hitnumber_5,notes,checked,corrections
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,0.1,BRODIA,BRATOR,LIT,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,0.2,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,0.3,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,0.4,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,0.5,BRODIA,BG,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,0.6,BRODIA,BRATOR,BG,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,0.7,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,0.8,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,0.9,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,1,BRATOR,BRODIA,LIT,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,1.1,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,1.2,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,1.3,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,1.4,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,1.5,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,1.6,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,1.7,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,1.8,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,1.9,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,2,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,2.1,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,2.2,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,2.3,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,2.4,BRODIA,AMSMEN,LIT,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,2.5,BRODIA,AMSMEN,LIT,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,2.6,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,2.7,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,2.8,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,2,2.9,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,0,BRATOR,BRODIA,LIT,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,0.1,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,0.2,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,0.3,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,0.4,BRODIA,AMSMEN,LIT,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,0.5,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,0.6,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,0.7,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,0.8,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,0.9,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,1,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,1.1,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,1.2,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,1.3,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,1.4,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,1.5,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,1.6,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,1.7,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,1.8,BRODIA,BRATOR,LIT,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,1.9,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,2,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,2.1,BRODIA,BRATOR,LIT,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,2.2,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,2.3,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,2.4,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,2.5,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,2.6,BRODIA,LIT,,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,2.7,BRATOR,AMSMEN,BRODIA,LIT,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,2.8,BROMAD,BRODIA,LIT,,,,checked,
Advyth,2022-12-03,"JH, SS, MF, ARP",2021-03-19,A,9,U,3,2.9,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,0,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,0.1,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,0.2,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,0.3,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,0.4,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,0.5,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,0.6,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,0.7,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,0.8,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,0.9,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,1,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,1.1,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,1.2,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,1.3,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,1.4,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,1.5,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,1.6,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,1.7,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,1.8,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,1.9,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,2,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,2.1,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,2.2,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,2.3,BRODIA,BRATOR,LIT,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,2.4,BRODIA,BRATOR,LIT,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,2.5,BRODIA,BRATOR,AMSMEN,LIT,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,2.6,BRODIA,BRATOR,AMSMEN,LIT,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,2.7,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,2.8,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,1,2.9,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,0,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,0.1,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,0.2,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,0.3,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,0.4,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,0.5,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,0.6,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,0.7,BRODIA,AMSMEN,LIT,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,0.8,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,0.9,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,1,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,1.1,BRODIA,AMSMEN,LIT,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,1.2,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,1.3,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,1.4,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,1.5,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,1.6,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,1.7,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,1.8,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,1.9,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,2,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,2.1,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,2.2,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,2.3,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,2.4,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,2.5,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,2.6,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,2.7,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,2.8,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,2,2.9,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,0,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,0.1,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,0.2,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,0.3,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,0.4,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,0.5,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,0.6,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,0.7,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,0.8,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,0.9,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,1,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,1.1,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,1.2,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,1.3,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,1.4,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,1.5,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,1.6,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,1.7,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,1.8,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,1.9,BRODIA,HORMUR,LIT,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,2,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,2.1,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,2.2,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,2.3,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,2.4,BRODIA,AMSMEN,LIT,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,2.5,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,2.6,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,2.7,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,2.8,BRODIA,LIT,,,,,checked,
Caryn,2021-06-28,"JH, MF",2021-03-23,A,10,L,3,2.9,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,0,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,0.1,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,0.2,BRODIA,BG,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,0.3,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,0.4,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,0.5,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,0.6,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,0.7,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,0.8,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,0.9,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,1,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,1.1,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,1.2,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,1.3,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,1.4,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,1.5,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,1.6,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,1.7,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,1.8,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,1.9,BRODIA,AMSMEN,LIT,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,2,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,2.1,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,2.2,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,2.3,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,2.4,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,2.5,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,2.6,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,2.7,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,2.8,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,1,2.9,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,0,BRODIA,AMSMEN,LIT,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,0.1,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,0.2,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,0.3,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,0.4,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,0.5,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,0.6,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,0.7,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,0.8,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,0.9,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,1,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,1.1,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,1.2,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,1.3,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,1.4,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,1.5,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,1.6,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,1.7,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,1.8,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,1.9,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,2,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,2.1,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,2.2,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,2.3,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,2.4,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,2.5,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,2.6,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,2.7,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,2.8,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,2,2.9,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,0,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,0.1,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,0.2,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,0.3,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,0.4,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,0.5,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,0.6,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,0.7,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,0.8,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,0.9,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,1,BRODIA,BRATOR,LIT,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,1.1,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,1.2,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,1.3,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,1.4,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,1.5,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,1.6,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,1.7,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,1.8,BRODIA,AMSMEN,LIT,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,1.9,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,2,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,2.1,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,2.2,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,2.3,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,2.4,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,2.5,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,2.6,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"ARP, MF",2021-03-18,A,10,U,3,2.7,BRODIA,LIT,,,,,checked,
